"sites" "long" "lat" "j.site" "a.exp" "b.exp" "r2.exp" "aic.exp" "a.pow" "b.pow" "r2.pow" "aic.pow" "mean.sing.value"
"892" "Loc_39144" 46.57894737 55.35 126 0.103869386241524 3.72692563341022e-05 0.626597609808958 -32042.0612072425 -2.30033945844357 0.180512653763931 0.619120692529724 -31783.1149391712 0.31554215675969
"893" "Loc_39145" 48.15789474 55.35 127 0.105080599753019 3.70689320679099e-05 0.622019222185828 -31882.8905913075 -2.27673717974097 0.179689013265324 0.613830343974314 -31602.9482446661 0.31554215675969
"894" "Loc_39146" 49.73684211 55.35 128 0.10635119211383 3.68529697206803e-05 0.616954069321039 -31709.0282610731 -2.2541921221687 0.178891215690112 0.608104804237905 -31410.7210178996 0.31554215675969
"895" "Loc_39147" 51.31578948 55.35 129 0.107679307113935 3.66217879828175e-05 0.611420936401697 -31521.7106176464 -2.23295407606427 0.178128943275369 0.601995995687546 -31208.6984327381 0.31554215675969
"896" "Loc_39148" 52.89473685 55.35 130 0.109063059919839 3.63758291046738e-05 0.605439586300115 -31322.1958822679 -2.21345448282898 0.177418535712761 0.5955584380615 -30999.1322077985 0.31554215675969
"897" "Loc_39149" 54.47368421 55.35 131 0.110500559664466 3.61155549354462e-05 0.599030646090117 -31111.7474930595 -2.19637608670512 0.176785648653568 0.588852375504207 -30784.3430505809 0.31554215675969
"898" "Loc_39150" 56.05263158 55.35 132 0.111989878415999 3.58414523480054e-05 0.592215818852447 -30891.6295920969 -2.18278882267285 0.176270256355934 0.581966017008334 -30567.3946873631 0.31554215675969
"899" "Loc_39151" 57.63157894 55.35 133 0.113529028577911 3.55540382070533e-05 0.585018187885378 -30663.1061551471 -2.17472889571497 0.175947722130092 0.575053596017908 -30353.1900497037 0.31554215675969
"900" "Loc_39152" 59.21052632 55.35 134 0.106779513424502 3.47902396249701e-05 0.577803745577605 -30431.5194210931 -2.12569691870054 0.172663250089116 0.560349920098017 -29902.4330208891 0.306846260932457
"901" "Loc_39153" 60.78947369 55.35 135 0.10844115581071 3.44766562943731e-05 0.569731480677855 -30184.1543532017 -2.14033288671951 0.173160068794145 0.554278542077537 -29723.3002885665 0.306846260932457
"905" "Loc_39157" 67.10526315 55.35 136 0.121043541457284 3.25434360933451e-05 0.549988077055013 -30520.754085076 -2.08833693721479 0.171316076452085 0.553229524597256 -30615.1732681509 0.308358617090948
"906" "Loc_39158" 68.68421053 55.35 137 0.122861192941986 3.21850406289546e-05 0.540513016429331 -30248.6080861373 -2.06129928057231 0.170257611612488 0.543694329626515 -30339.3519868021 0.308358617090948
"907" "Loc_39159" 70.2631579 55.35 138 0.124712923059063 3.18180910567716e-05 0.530836286571973 -29976.4016606305 -2.03254154141095 0.169123831621126 0.533947643746178 -30063.306895256 0.308358617090948
"908" "Loc_39160" 71.84210527 55.35 139 0.126595191741164 3.14433934332424e-05 0.520982755387034 -29704.9311087975 -1.99968193759585 0.167821778621322 0.523830255512165 -29782.8034201478 0.308358617090948
"909" "Loc_39161" 73.42105264 55.35 140 0.128504225802818 3.10617773768574e-05 0.510975484633464 -29434.8815612984 -1.96635207097236 0.166486541084525 0.513583749349744 -29504.7302447605 0.308358617090948
"914" "Loc_39166" 81.31578948 55.35 141 0.156909438580074 2.90647937324472e-05 0.456252260934757 -28675.7116703888 -1.80358331442506 0.162217324995924 0.484011472939857 -29360.1197403729 0.323166492025539
"915" "Loc_39167" 82.89473685 55.35 142 0.158537009295706 2.8710960998533e-05 0.44726174077255 -28461.5223134284 -1.76282858718769 0.160477074468004 0.474157305094751 -29113.0372535884 0.323166492025539
"916" "Loc_39168" 84.47368421 55.35 143 0.160169619912053 2.83549831734012e-05 0.438216269731518 -28249.5112584797 -1.73027578775634 0.159053732015888 0.464589966022721 -28877.5374567234 0.323166492025539
"917" "Loc_39169" 86.05263158 55.35 144 0.161803045898601 2.79977494928653e-05 0.429136565329489 -28040.103486597 -1.70258588043618 0.157817442932152 0.4551015015236 -28648.099258296 0.323166492025539
"918" "Loc_39170" 87.63157895 55.35 145 0.163433017511624 2.76401492341599e-05 0.420042912401351 -27833.6861161619 -1.68307136764128 0.156915026303962 0.445937570470661 -28430.27008032 0.323166492025539
"985" "Loc_40123" 9.27038626 54.45 146 0.163122380274941 3.78568627301452e-05 0.441362644007922 -24900.4954260507 -2.69652251210892 0.201641020957588 0.486334924066797 -25996.6930845896 0.369941233348889
"986" "Loc_40124" 10.81545064 54.45 147 0.163035415641308 3.79995858635139e-05 0.446199633424564 -25014.0771855103 -2.64364823324805 0.200134302699039 0.49166405302516 -26132.9050503669 0.369941233348889
"987" "Loc_40125" 12.36051502 54.45 148 0.163005867658434 3.81285512346728e-05 0.450705232395793 -25120.7732511505 -2.62779824521273 0.19976623170032 0.497871709807261 -26293.3842088821 0.369941233348889
"988" "Loc_40126" 13.9055794 54.45 149 0.16303365247486 3.82434738764319e-05 0.454867950076901 -25220.1303154189 -2.6273147082692 0.199872082296149 0.504033733161625 -26454.657925949 0.369941233348889
"989" "Loc_40127" 15.45064378 54.45 150 0.163119015837373 3.83440421358251e-05 0.458677957810447 -25311.7360544209 -2.64629238142744 0.200583024938381 0.51038529278336 -26623.0030358505 0.369941233348889
"990" "Loc_40128" 16.99570815 54.45 151 0.16326275290339 3.84299196377032e-05 0.462130772178861 -25395.3122722769 -2.66326194435848 0.201221028978062 0.515974771449591 -26772.966035908 0.369941233348889
"991" "Loc_40129" 18.54077253 54.45 152 0.163465696818896 3.85007730047033e-05 0.465222160442047 -25470.5965575255 -2.67060489445155 0.201549985988935 0.520492115607526 -26895.4350274687 0.369941233348889
"992" "Loc_40130" 20.08583691 54.45 153 0.163728479255129 3.85562895488374e-05 0.467946254885495 -25537.2977601598 -2.67371048745029 0.201740571856352 0.524213815737028 -26997.2034209195 0.369941233348889
"993" "Loc_40131" 21.63090129 54.45 154 0.0874974992988201 3.74737178719764e-05 0.629203124553303 -32127.0443250083 -2.47910140572204 0.184568273325029 0.618504771457917 -31755.538071542 0.306846260932457
"994" "Loc_40132" 23.17596567 54.45 155 0.0876478489339176 3.7536916545333e-05 0.632997393850701 -32261.3826904239 -2.4891292747274 0.184975658761064 0.62409091229327 -31948.2011099049 0.306846260932457
"995" "Loc_40133" 24.72103004 54.45 156 0.087867097613907 3.75841304425843e-05 0.636272994135568 -32378.4790860811 -2.49069804710899 0.185100287279382 0.628531367740275 -32103.4036787996 0.306846260932457
"996" "Loc_40134" 26.26609442 54.45 157 0.0881556690533315 3.76151061342369e-05 0.639019910495797 -32477.4919055466 -2.48782744118393 0.185074654117878 0.632093665618301 -32229.2600702129 0.306846260932457
"997" "Loc_40135" 27.8111588 54.45 158 0.0885140495597494 3.76296054193008e-05 0.641230448676305 -32557.7196078407 -2.47954726541743 0.184866247973479 0.634709062344897 -32322.4405629286 0.306846260932457
"998" "Loc_40136" 29.35622317 54.45 159 0.0889427285655 3.762741210331e-05 0.642899014980131 -32618.6054324512 -2.46112871425634 0.184316734367979 0.636043933044814 -32370.256366282 0.306846260932457
"999" "Loc_40137" 30.90128755 54.45 160 0.0894415635415811 3.7608403394813e-05 0.644020290139876 -32659.6806909368 -2.43379676846319 0.183461212367353 0.636162606609532 -32374.5158039576 0.306846260932457
"1000" "Loc_40138" 32.44635193 54.45 161 0.0900095692539726 3.75725736559687e-05 0.644588553037735 -32680.5470827 -2.41344524397994 0.182828819414074 0.636173177359708 -32374.8952772504 0.306846260932457
"1001" "Loc_40139" 33.99141631 54.45 162 0.090646083020172 3.75199057824728e-05 0.644601176224157 -32681.0109798739 -2.40444300501441 0.182571178251674 0.636401273376243 -32383.0862520453 0.306846260932457
"1002" "Loc_40140" 35.53648069 54.45 163 0.0913510814839096 3.74503386507421e-05 0.644059920103008 -32661.1348068539 -2.40805484211315 0.182734928981314 0.636964738791428 -32403.3424563685 0.306846260932457
"1004" "Loc_40142" 38.62660944 54.45 164 0.0929693718000031 3.72600870607766e-05 0.641346014110906 -32561.9274434527 -2.35458295384456 0.180986581479555 0.632163639547711 -32231.74444281 0.306846260932457
"1005" "Loc_40143" 40.17167382 54.45 165 0.093880196831883 3.7139694250086e-05 0.63918304582248 -32483.3958104094 -2.30308285721884 0.179235342498839 0.627181471204214 -32056.0267551819 0.306846260932457
"1006" "Loc_40144" 41.7167382 54.45 166 0.0948552457509726 3.70029018735037e-05 0.636486129410001 -32386.1347610828 -2.2649913784855 0.177924832117325 0.622654379454882 -31898.3837561111 0.306846260932457
"1007" "Loc_40145" 43.26180258 54.45 167 0.0958930750043943 3.68499312991236e-05 0.633262846466356 -32270.8331167326 -2.23428589529944 0.17685617994623 0.61813516477072 -31742.8902175401 0.306846260932457
"1008" "Loc_40146" 44.80686695 54.45 168 0.105703103287636 3.71050256247066e-05 0.626994758081821 -32055.960191814 -2.25210328302512 0.178964470259943 0.620092226872772 -31816.4730686028 0.31554215675969
"1009" "Loc_40147" 46.35193133 54.45 169 0.106818952220421 3.69255687597079e-05 0.623009752481225 -31917.1629625042 -2.22685977950513 0.178075446006497 0.615141526376355 -31647.3704108697 0.31554215675969
"1010" "Loc_40148" 47.89699571 54.45 170 0.107995824836369 3.67302153021801e-05 0.618529835195835 -31762.8691346843 -2.20242798555132 0.177203102475566 0.609712031642448 -31464.3964935115 0.31554215675969
"1011" "Loc_40149" 49.44206008 54.45 171 0.109231994704377 3.65193421515552e-05 0.613572225080112 -31594.2210838769 -2.17868997388819 0.176343907217213 0.603839933014091 -31269.3501533866 0.31554215675969
"1012" "Loc_40150" 50.98712446 54.45 172 0.110525570684934 3.62933720574745e-05 0.608155759510376 -31412.4193548312 -2.1559143746586 0.175508306602163 0.597601711828223 -31065.2847552076 0.31554215675969
"1013" "Loc_40151" 52.53218884 54.45 173 0.111874706956646 3.60527385128511e-05 0.602299896132732 -31218.6751159468 -2.13432741947286 0.174705384356382 0.591044615710149 -30854.1706630225 0.31554215675969
"1014" "Loc_40152" 54.07725322 54.45 174 0.113277625057745 3.57978817456011e-05 0.596024588910719 -31014.1947240978 -2.11415747346966 0.173944454134488 0.584195445678724 -30637.2370751811 0.31554215675969
"1015" "Loc_40153" 55.6223176 54.45 175 0.114732549607003 3.55292593630466e-05 0.589350608269027 -30800.1800974675 -2.09571652812912 0.173238088756622 0.577075970600456 -30415.497410537 0.31554215675969
"1016" "Loc_40154" 57.16738198 54.45 176 0.116237595409591 3.52473656705525e-05 0.582300161241965 -30577.8388214987 -2.07968758110288 0.172612986892116 0.569751993509408 -30191.2499888622 0.31554215675969
"1017" "Loc_40155" 58.71244635 54.45 177 0.117790812403102 3.49527262314661e-05 0.574896987834391 -30348.3774835888 -2.06696743147024 0.172104320024705 0.56231035292712 -29967.2761837495 0.31554215675969
"1018" "Loc_40156" 60.25751073 54.45 178 0.11939022941197 3.46458940977638e-05 0.567166665663768 -30113.0022817462 -2.05832832736317 0.171743001269959 0.554835433881527 -29746.1020664401 0.31554215675969
"1019" "Loc_40157" 61.80257511 54.45 179 0.118154200861216 3.33124179088603e-05 0.57582154844115 -31292.9182479247 -1.98972965096591 0.167889476499677 0.570573601577982 -31132.3186505931 0.308358617090948
"1020" "Loc_40158" 63.34763949 54.45 180 0.119813780768211 3.29901385770777e-05 0.567254755728866 -31031.7640565964 -1.98363920353669 0.167613635294398 0.563061839053268 -30905.8237231702 0.308358617090948
"1021" "Loc_40159" 64.89270386 54.45 181 0.12151730393347 3.26570263450466e-05 0.558410131071381 -30767.5093525948 -1.96850326432426 0.166985842834252 0.554731053477193 -30659.1432693434 0.308358617090948
"1022" "Loc_40160" 66.43776824 54.45 182 0.123261780200202 3.23137907492678e-05 0.549312920733863 -30501.1732520996 -1.94983104442287 0.166215884836687 0.546039164914435 -30406.6420853692 0.308358617090948
"1027" "Loc_40165" 74.16309013 54.45 183 0.132487486222341 3.04717425887805e-05 0.500891731324461 -29168.3010445431 -1.80477206888487 0.160179926909161 0.49756570852325 -29081.55217289 0.308358617090948
"1028" "Loc_40166" 75.70815451 54.45 184 0.134409354548465 3.00836002859473e-05 0.49078161387512 -28906.3766597702 -1.76831099916599 0.158625318486487 0.487071597011494 -28811.562991976 0.308358617090948
"1029" "Loc_40167" 77.25321889 54.45 185 0.155933423953438 2.95203052428681e-05 0.472802349861086 -29079.4258536896 -1.75268475250656 0.160412986671449 0.496553700227855 -29681.5180139617 0.323166492025539
"1030" "Loc_40168" 78.79828326 54.45 186 0.157518004245573 2.91771532558678e-05 0.464103606145717 -28865.6783907738 -1.72334477830086 0.159127401135491 0.4881547740795 -29465.4207176042 0.323166492025539
"1031" "Loc_40169" 80.34334764 54.45 187 0.159118530002665 2.88297084044823e-05 0.455308928141632 -28653.0721382952 -1.6886448988609 0.157599219805034 0.479129589746947 -29237.1276046741 0.323166492025539
"1032" "Loc_40170" 81.88841202 54.45 188 0.160731106481255 2.84787923977836e-05 0.4464356894677 -28442.0175985473 -1.65255062421936 0.155990392597121 0.469750588796552 -29004.0383219988 0.323166492025539
"1033" "Loc_40171" 83.4334764 54.45 189 0.162351717070305 2.81252388762874e-05 0.437500816385736 -28232.888151795 -1.62054817832993 0.154537291479513 0.460394327434101 -28775.5863623997 0.323166492025539
"1034" "Loc_40172" 84.97854077 54.45 190 0.163976271220001 2.77699072346213e-05 0.428523643776074 -28026.0877458496 -1.59157844307793 0.15319885675696 0.450992571376571 -28549.9793236318 0.323166492025539
"1035" "Loc_40173" 86.52360515 54.45 191 0.165600587926534 2.74136722344486e-05 0.419524280397937 -27822.0114151269 -1.5655760524407 0.151976140086423 0.441565563156916 -28327.6125659994 0.323166492025539
"1036" "Loc_40174" 88.06866953 54.45 192 0.167220432967563 2.70574144025407e-05 0.410523074679801 -27621.0339343415 -1.5439706792513 0.15093700169088 0.432250726467144 -28111.5486052875 0.323166492025539
"1037" "Loc_40175" 89.6137339 54.45 193 0.168831570038244 2.67020196416747e-05 0.401541552087779 -27423.5317730116 -1.52572421997235 0.150039489482246 0.423034043754943 -27901.2225938287 0.323166492025539
"1038" "Loc_40176" 91.15879828 54.45 194 0.170429832285519 2.63483592947829e-05 0.392601080983583 -27229.8544177559 -1.50896911791565 0.149202206711487 0.413858492972159 -27695.1464422901 0.323166492025539
"1042" "Loc_40180" 97.3390558 54.45 195 0.158512786864632 2.41152630310388e-05 0.357543042970912 -26668.3718492662 -1.39971744412721 0.14058715232923 0.381836342579247 -27171.828748172 0.303755378023432
"1043" "Loc_40181" 98.88412017 54.45 196 0.159775200609791 2.38242304180832e-05 0.349839327247502 -26512.6886525406 -1.38153696396235 0.139643114328618 0.374444674931836 -27016.5787130668 0.303755378023432
"1048" "Loc_40186" 106.6094421 54.45 197 0.165623230860474 2.24487298354192e-05 0.312739632408842 -25787.8855497361 -1.28975738156696 0.134769354343707 0.337150617825592 -26260.2421575624 0.303755378023432
"1050" "Loc_40188" 109.6995708 54.45 198 0.158199463026825 2.21948339417334e-05 0.304636300955793 -25352.2601912502 -1.32068211150846 0.135058688719936 0.331415414194129 -25865.193055095 0.297210799258835
"1066" "Loc_40204" 134.4206009 54.45 199 0.166152756675056 1.61973715499136e-05 0.177033483632577 -24828.1425000378 -1.09853885693361 0.118946031667887 0.236122896439887 -25801.299298325 0.276404924252259
"1069" "Loc_40207" 139.055794 54.45 200 0.171781577343947 1.53309666511701e-05 0.155927373375786 -24749.3684510986 -1.07477235336798 0.117487724413457 0.212909463576311 -25662.2704376117 0.277110052752837
"1070" "Loc_40208" 140.6008584 54.45 201 0.172547170753736 1.51623056549649e-05 0.150559505885485 -24666.5702120703 -1.09053947272478 0.118232008469052 0.206988580242481 -25564.3868562766 0.277110052752837
"1111" "Loc_41117" -3.7815126 53.55 202 0.186899151002573 3.29523399347042e-05 0.377771909545019 -25252.7339148261 -2.99909887769095 0.209372726521683 0.434994452883987 -26512.7440154601 0.370323998558263
"1116" "Loc_41124" 6.80672269 53.55 203 0.167492378938515 3.70093030761355e-05 0.426350846714347 -24554.1509770888 -2.68222744996069 0.201096402924846 0.470874789238082 -25609.3867967354 0.369941233348889
"1117" "Loc_41125" 8.31932773 53.55 204 0.167275375364909 3.71781727837067e-05 0.431646954253826 -24675.2942752985 -2.58974346876572 0.198341804644603 0.475497140872275 -25723.9868605408 0.369941233348889
"1118" "Loc_41126" 9.83193277 53.55 205 0.167115174973866 3.73341402801215e-05 0.436657593531858 -24790.9515170494 -2.5336748871004 0.19668501068029 0.480967568187757 -25860.9250288828 0.369941233348889
"1119" "Loc_41127" 11.34453782 53.55 206 0.16701087605451 3.74769604197752e-05 0.441362961480361 -24900.5028485918 -2.50779597972993 0.195978080345665 0.487087652166134 -26015.8467952397 0.369941233348889
"1120" "Loc_41128" 12.85714286 53.55 207 0.1669622169977 3.76063509618364e-05 0.445748741570232 -25003.4475384765 -2.49894935007537 0.195814093734008 0.493293583431884 -26174.840866429 0.369941233348889
"1121" "Loc_41129" 14.3697479 53.55 208 0.166969359864756 3.77220010156935e-05 0.449803601847605 -25099.3520708875 -2.50044196924296 0.195979765345492 0.499297373173869 -26330.5202832885 0.369941233348889
"1122" "Loc_41130" 15.88235294 53.55 209 0.16703280109134 3.78235789271288e-05 0.453518629815538 -25187.8414472452 -2.50740329710069 0.196316790267254 0.504893830127048 -26477.3277709967 0.369941233348889
"1123" "Loc_41131" 17.39495798 53.55 210 0.167153272048624 3.79107425711842e-05 0.456886865506461 -25268.5919765506 -2.51464739422141 0.196655963580137 0.50986170258418 -26609.0431659441 0.369941233348889
"1124" "Loc_41132" 18.90756303 53.55 211 0.167331562215512 3.79831523447753e-05 0.459901907789482 -25341.3009145406 -2.51953157460767 0.196911708140408 0.514094850630451 -26722.3362646912 0.369941233348889
"1125" "Loc_41133" 20.42016807 53.55 212 0.167568395483926 3.80404851096771e-05 0.462557454933993 -25405.6774591888 -2.52225259974159 0.197091119984127 0.517616373789613 -26817.3385365939 0.369941233348889
"1126" "Loc_41134" 21.93277311 53.55 213 0.0908250178295535 3.70873268032522e-05 0.625360112931166 -31992.3742308866 -2.35251674070319 0.18048108927243 0.612878912545969 -31564.3356368049 0.306846260932457
"1127" "Loc_41135" 23.44537815 53.55 214 0.09095689052921 3.71515555682043e-05 0.62906908395361 -32122.3237137228 -2.35977801850789 0.180803718936252 0.618033386368362 -31739.4095341431 0.306846260932457
"1128" "Loc_41136" 24.95798319 53.55 215 0.0911553929760938 3.72001764712602e-05 0.632269828093204 -32235.5154914951 -2.36289629602491 0.180980301839335 0.62233336094725 -31887.277120616 0.306846260932457
"1129" "Loc_41137" 26.47058823 53.55 216 0.0914212485955084 3.72329074915973e-05 0.634953137830109 -32331.1704137779 -2.36222292092485 0.18102313031276 0.625796115310517 -32007.5833517605 0.306846260932457
"1130" "Loc_41138" 27.98319328 53.55 217 0.0917550003334001 3.72495086500478e-05 0.637111436162547 -32408.6212868026 -2.35752544534023 0.180924047551859 0.628404207572628 -32098.9334366223 0.306846260932457
"1131" "Loc_41139" 29.49579832 53.55 218 0.0921569681985694 3.72497863022729e-05 0.638738506564206 -32467.3141007142 -2.34876829903054 0.180681104020836 0.630148814409987 -32160.3979853508 0.306846260932457
"1132" "Loc_41140" 31.00840336 53.55 219 0.0926270954442222 3.72336097012191e-05 0.639828879844242 -32506.7949225852 -2.33823807802962 0.180371705805395 0.631186082774479 -32197.0797534809 0.306846260932457
"1133" "Loc_41141" 32.5210084 53.55 220 0.0931650016855563 3.72009055042766e-05 0.640377974138236 -32526.7220975095 -2.33121008376188 0.180177274474403 0.631891947880497 -32222.1008747196 0.306846260932457
"1134" "Loc_41142" 34.03361345 53.55 221 0.0937702797233467 3.71516270938161e-05 0.640383249831232 -32526.9137051606 -2.33734352784371 0.180432388101558 0.632979079479118 -32260.7309292784 0.306846260932457
